frame.time_epoch,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len
1771243463.396376784,192.168.100.10,192.168.100.20,2404,47010,18
1771243463.397402075,192.168.100.20,192.168.100.10,47010,2404,6
1771243464.408963509,192.168.100.10,192.168.100.20,2404,47010,18
1771243465.421837821,192.168.100.10,192.168.100.20,2404,47010,18
1771243466.437089105,192.168.100.10,192.168.100.20,2404,47010,18
1771243467.354646925,192.168.100.10,192.168.100.20,2404,47010,18
1771243468.372853993,192.168.100.10,192.168.100.20,2404,47010,18
1771243469.381466322,192.168.100.10,192.168.100.20,2404,47010,18
1771243470.389729408,192.168.100.10,192.168.100.20,2404,47010,18
1771243471.400621511,192.168.100.10,192.168.100.20,2404,47010,18
1771243471.401620793,192.168.100.20,192.168.100.10,47010,2404,6
1771243472.042440804,192.168.100.20,192.168.100.10,47010,2404,16
1771243472.044516254,192.168.100.10,192.168.100.20,2404,47010,16
1771243472.045289414,192.168.100.10,192.168.100.20,2404,47010,30
1771243472.047456399,192.168.100.10,192.168.100.20,2404,47010,79
1771243472.448577042,192.168.100.10,192.168.100.20,2404,47010,18
1771243473.357710727,192.168.100.10,192.168.100.20,2404,47010,18
1771243473.359410562,192.168.100.20,192.168.100.10,47010,2404,6
1771243474.375377650,192.168.100.10,192.168.100.20,2404,47010,18
1771243475.382982591,192.168.100.10,192.168.100.20,2404,47010,18
1771243476.389196726,192.168.100.10,192.168.100.20,2404,47010,18
1771243477.396767918,192.168.100.10,192.168.100.20,2404,47010,18
1771243478.402988061,192.168.100.10,192.168.100.20,2404,47010,18
1771243479.409648160,192.168.100.10,192.168.100.20,2404,47010,18
1771243480.415884007,192.168.100.10,192.168.100.20,2404,47010,18
1771243481.421682698,192.168.100.10,192.168.100.20,2404,47010,18
1771243481.422548468,192.168.100.20,192.168.100.10,47010,2404,6
1771243482.044351836,192.168.100.20,192.168.100.10,47010,2404,16
1771243482.049597473,192.168.100.10,192.168.100.20,2404,47010,16
1771243482.051252904,192.168.100.10,192.168.100.20,2404,47010,30
1771243482.054696167,192.168.100.10,192.168.100.20,2404,47010,20
1771243482.056017541,192.168.100.10,192.168.100.20,2404,47010,23
1771243482.059333459,192.168.100.10,192.168.100.20,2404,47010,20
1771243482.060927868,192.168.100.10,192.168.100.20,2404,47010,16
1771243482.364902711,192.168.100.10,192.168.100.20,2404,47010,18
1771243483.370954103,192.168.100.10,192.168.100.20,2404,47010,18
1771243483.371247911,192.168.100.20,192.168.100.10,47010,2404,6
1771243484.377070212,192.168.100.10,192.168.100.20,2404,47010,18
1771243485.383053444,192.168.100.10,192.168.100.20,2404,47010,18
1771243486.389543575,192.168.100.10,192.168.100.20,2404,47010,18
1771243487.397621204,192.168.100.10,192.168.100.20,2404,47010,18
1771243488.405110460,192.168.100.10,192.168.100.20,2404,47010,18
1771243489.411778893,192.168.100.10,192.168.100.20,2404,47010,18
1771243490.419625848,192.168.100.10,192.168.100.20,2404,47010,18
1771243491.427773771,192.168.100.10,192.168.100.20,2404,47010,18
1771243491.428296718,192.168.100.20,192.168.100.10,47010,2404,6
1771243492.060396732,192.168.100.20,192.168.100.10,47010,2404,16
1771243492.064223815,192.168.100.10,192.168.100.20,2404,47010,16
1771243492.064716240,192.168.100.10,192.168.100.20,2404,47010,30
1771243492.065271066,192.168.100.10,192.168.100.20,2404,47010,20
1771243492.066048608,192.168.100.10,192.168.100.20,2404,47010,23
1771243492.066705981,192.168.100.10,192.168.100.20,2404,47010,20
1771243492.067124977,192.168.100.10,192.168.100.20,2404,47010,16
1771243492.468630462,192.168.100.10,192.168.100.20,2404,47010,18
1771243493.374452163,192.168.100.10,192.168.100.20,2404,47010,18
1771243493.375044141,192.168.100.20,192.168.100.10,47010,2404,6
1771243494.382342951,192.168.100.10,192.168.100.20,2404,47010,18
1771243495.387902387,192.168.100.10,192.168.100.20,2404,47010,18
1771243496.393161991,192.168.100.10,192.168.100.20,2404,47010,18
1771243497.399810381,192.168.100.10,192.168.100.20,2404,47010,18
1771243498.407203711,192.168.100.10,192.168.100.20,2404,47010,18
1771243499.414757830,192.168.100.10,192.168.100.20,2404,47010,18
1771243500.421522420,192.168.100.10,192.168.100.20,2404,47010,18
1771243501.428700720,192.168.100.10,192.168.100.20,2404,47010,18
1771243501.428999335,192.168.100.20,192.168.100.10,47010,2404,6
1771243502.139047520,192.168.100.20,192.168.100.10,47010,2404,16
1771243502.140353457,192.168.100.10,192.168.100.20,2404,47010,16
1771243502.140353722,192.168.100.10,192.168.100.20,2404,47010,30
1771243502.140353745,192.168.100.10,192.168.100.20,2404,47010,43
1771243502.141007527,192.168.100.10,192.168.100.20,2404,47010,36
1771243502.445925138,192.168.100.10,192.168.100.20,2404,47010,18
1771243503.459686954,192.168.100.10,192.168.100.20,2404,47010,18
1771243503.459987880,192.168.100.20,192.168.100.10,47010,2404,6
1771243504.471395842,192.168.100.10,192.168.100.20,2404,47010,18
1771243505.386814930,192.168.100.10,192.168.100.20,2404,47010,18
1771243506.399357328,192.168.100.10,192.168.100.20,2404,47010,18
1771243507.413521371,192.168.100.10,192.168.100.20,2404,47010,18
1771243508.425355482,192.168.100.10,192.168.100.20,2404,47010,18
1771243509.435336178,192.168.100.10,192.168.100.20,2404,47010,18
1771243510.448175696,192.168.100.10,192.168.100.20,2404,47010,18
1771243511.460681324,192.168.100.10,192.168.100.20,2404,47010,18
1771243511.461164871,192.168.100.20,192.168.100.10,47010,2404,6
1771243512.230154843,192.168.100.20,192.168.100.10,47010,2404,16
1771243512.232107641,192.168.100.10,192.168.100.20,2404,47010,16
1771243512.232107832,192.168.100.10,192.168.100.20,2404,47010,30
1771243512.232107864,192.168.100.10,192.168.100.20,2404,47010,20
1771243512.232496294,192.168.100.10,192.168.100.20,2404,47010,23
1771243512.232801476,192.168.100.10,192.168.100.20,2404,47010,36
1771243512.433247207,192.168.100.10,192.168.100.20,2404,47010,18
1771243513.444252971,192.168.100.10,192.168.100.20,2404,47010,18
1771243513.444730407,192.168.100.20,192.168.100.10,47010,2404,6
1771243514.458737378,192.168.100.10,192.168.100.20,2404,47010,18
1771243515.475126772,192.168.100.10,192.168.100.20,2404,47010,18
1771243516.487332953,192.168.100.10,192.168.100.20,2404,47010,18
1771243517.498724947,192.168.100.10,192.168.100.20,2404,47010,18
1771243518.405123128,192.168.100.10,192.168.100.20,2404,47010,18
1771243519.415660259,192.168.100.10,192.168.100.20,2404,47010,18
1771243520.425035066,192.168.100.10,192.168.100.20,2404,47010,18
1771243521.438566983,192.168.100.10,192.168.100.20,2404,47010,18
1771243521.439068571,192.168.100.20,192.168.100.10,47010,2404,6
1771243522.294865545,192.168.100.20,192.168.100.10,47010,2404,16
1771243522.296319784,192.168.100.10,192.168.100.20,2404,47010,16
1771243522.296319974,192.168.100.10,192.168.100.20,2404,47010,30
1771243522.296320070,192.168.100.10,192.168.100.20,2404,47010,43
1771243522.296824217,192.168.100.10,192.168.100.20,2404,47010,36
1771243522.498332922,192.168.100.10,192.168.100.20,2404,47010,18
1771243523.502581519,192.168.100.10,192.168.100.20,2404,47010,18
1771243523.503134364,192.168.100.20,192.168.100.10,47010,2404,6
1771243524.412859923,192.168.100.10,192.168.100.20,2404,47010,18
1771243525.418623499,192.168.100.10,192.168.100.20,2404,47010,18
1771243526.423801685,192.168.100.10,192.168.100.20,2404,47010,18
1771243527.427511691,192.168.100.10,192.168.100.20,2404,47010,18
1771243528.434116681,192.168.100.10,192.168.100.20,2404,47010,18
1771243529.444508320,192.168.100.10,192.168.100.20,2404,47010,18
1771243530.452924046,192.168.100.10,192.168.100.20,2404,47010,18
1771243531.460264553,192.168.100.10,192.168.100.20,2404,47010,18
1771243531.460561081,192.168.100.20,192.168.100.10,47010,2404,6
1771243532.380913866,192.168.100.20,192.168.100.10,47010,2404,16
1771243532.381943657,192.168.100.10,192.168.100.20,2404,47010,16
1771243532.382436938,192.168.100.10,192.168.100.20,2404,47010,30
1771243532.383063076,192.168.100.10,192.168.100.20,2404,47010,79
1771243532.482910708,192.168.100.10,192.168.100.20,2404,47010,18
1771243533.498654701,192.168.100.10,192.168.100.20,2404,47010,18
1771243533.498865679,192.168.100.20,192.168.100.10,47010,2404,6
1771243534.514290687,192.168.100.10,192.168.100.20,2404,47010,18
1771243535.426562709,192.168.100.10,192.168.100.20,2404,47010,18
1771243536.439880820,192.168.100.10,192.168.100.20,2404,47010,18
1771243537.444564475,192.168.100.10,192.168.100.20,2404,47010,18
1771243538.453430788,192.168.100.10,192.168.100.20,2404,47010,18
1771243539.462537070,192.168.100.10,192.168.100.20,2404,47010,18
1771243540.469689219,192.168.100.10,192.168.100.20,2404,47010,18
1771243541.478644930,192.168.100.10,192.168.100.20,2404,47010,18
1771243541.478984549,192.168.100.20,192.168.100.10,47010,2404,6
1771243542.386983864,192.168.100.20,192.168.100.10,47010,2404,16
1771243542.387885230,192.168.100.10,192.168.100.20,2404,47010,16
1771243542.388250110,192.168.100.10,192.168.100.20,2404,47010,30
1771243542.388634353,192.168.100.10,192.168.100.20,2404,47010,79
1771243542.489813558,192.168.100.10,192.168.100.20,2404,47010,18
1771243543.501015539,192.168.100.10,192.168.100.20,2404,47010,18
1771243543.501513947,192.168.100.20,192.168.100.10,47010,2404,6
1771243544.516224650,192.168.100.10,192.168.100.20,2404,47010,18
1771243545.424014013,192.168.100.10,192.168.100.20,2404,47010,18
1771243546.432892760,192.168.100.10,192.168.100.20,2404,47010,18
1771243547.441597329,192.168.100.10,192.168.100.20,2404,47010,18
1771243548.448939967,192.168.100.10,192.168.100.20,2404,47010,18
1771243549.456699725,192.168.100.10,192.168.100.20,2404,47010,18
1771243550.469267519,192.168.100.10,192.168.100.20,2404,47010,18
1771243551.483640682,192.168.100.10,192.168.100.20,2404,47010,18
1771243551.484077826,192.168.100.20,192.168.100.10,47010,2404,6
1771243552.424294324,192.168.100.20,192.168.100.10,47010,2404,16
1771243552.426121674,192.168.100.10,192.168.100.20,2404,47010,16
1771243552.426535118,192.168.100.10,192.168.100.20,2404,47010,30
1771243552.426914185,192.168.100.10,192.168.100.20,2404,47010,20
1771243552.427207016,192.168.100.10,192.168.100.20,2404,47010,23
1771243552.427775173,192.168.100.10,192.168.100.20,2404,47010,20
1771243552.428369596,192.168.100.10,192.168.100.20,2404,47010,16
1771243552.428672298,192.168.100.10,192.168.100.20,2404,47010,18
1771243553.432515987,192.168.100.10,192.168.100.20,2404,47010,18
1771243553.432668980,192.168.100.20,192.168.100.10,47010,2404,6
1771243554.437012777,192.168.100.10,192.168.100.20,2404,47010,18
1771243555.440805909,192.168.100.10,192.168.100.20,2404,47010,18
1771243556.445554770,192.168.100.10,192.168.100.20,2404,47010,18
1771243557.450045346,192.168.100.10,192.168.100.20,2404,47010,18
1771243558.454662248,192.168.100.10,192.168.100.20,2404,47010,18
1771243559.456859349,192.168.100.10,192.168.100.20,2404,47010,18
1771243560.462159587,192.168.100.10,192.168.100.20,2404,47010,18
1771243561.465398877,192.168.100.10,192.168.100.20,2404,47010,18
1771243561.465936326,192.168.100.20,192.168.100.10,47010,2404,6
1771243562.469171407,192.168.100.10,192.168.100.20,2404,47010,18
1771243562.510583620,192.168.100.20,192.168.100.10,47010,2404,16
1771243562.512112798,192.168.100.10,192.168.100.20,2404,47010,16
1771243562.512675835,192.168.100.10,192.168.100.20,2404,47010,30
1771243562.513979771,192.168.100.10,192.168.100.20,2404,47010,20
1771243562.514607811,192.168.100.10,192.168.100.20,2404,47010,23
1771243562.514983931,192.168.100.10,192.168.100.20,2404,47010,20
1771243562.515374444,192.168.100.10,192.168.100.20,2404,47010,16
1771243563.519223333,192.168.100.10,192.168.100.20,2404,47010,18
1771243564.521666904,192.168.100.10,192.168.100.20,2404,47010,18
1771243564.521878632,192.168.100.20,192.168.100.10,47010,2404,6
1771243565.524820125,192.168.100.10,192.168.100.20,2404,47010,18
1771243566.527914796,192.168.100.10,192.168.100.20,2404,47010,18
1771243567.429690145,192.168.100.10,192.168.100.20,2404,47010,18
1771243568.433369076,192.168.100.10,192.168.100.20,2404,47010,18
1771243569.437755216,192.168.100.10,192.168.100.20,2404,47010,18
1771243570.441202033,192.168.100.10,192.168.100.20,2404,47010,18
1771243571.444011431,192.168.100.10,192.168.100.20,2404,47010,18
1771243572.448921573,192.168.100.10,192.168.100.20,2404,47010,18
1771243572.449402019,192.168.100.20,192.168.100.10,47010,2404,6
1771243572.581558674,192.168.100.20,192.168.100.10,47010,2404,16
1771243572.582737657,192.168.100.10,192.168.100.20,2404,47010,16
1771243572.582737869,192.168.100.10,192.168.100.20,2404,47010,30
1771243572.583299293,192.168.100.10,192.168.100.20,2404,47010,79
1771243573.486582810,192.168.100.10,192.168.100.20,2404,47010,18
1771243574.491936333,192.168.100.10,192.168.100.20,2404,47010,18
1771243574.492406498,192.168.100.20,192.168.100.10,47010,2404,6
1771243575.498740563,192.168.100.10,192.168.100.20,2404,47010,18
1771243576.504631344,192.168.100.10,192.168.100.20,2404,47010,18
1771243577.507689638,192.168.100.10,192.168.100.20,2404,47010,18
1771243578.513092521,192.168.100.10,192.168.100.20,2404,47010,18
1771243579.517788333,192.168.100.10,192.168.100.20,2404,47010,18
1771243580.522719881,192.168.100.10,192.168.100.20,2404,47010,18
1771243581.526674719,192.168.100.10,192.168.100.20,2404,47010,18
1771243582.531033796,192.168.100.10,192.168.100.20,2404,47010,18
1771243582.531304068,192.168.100.20,192.168.100.10,47010,2404,6
1771243582.632482069,192.168.100.20,192.168.100.10,47010,2404,16
1771243582.634301764,192.168.100.10,192.168.100.20,2404,47010,16
1771243582.634650728,192.168.100.10,192.168.100.20,2404,47010,30
1771243582.635445936,192.168.100.10,192.168.100.20,2404,47010,20
1771243582.635998472,192.168.100.10,192.168.100.20,2404,47010,23
1771243582.636365386,192.168.100.10,192.168.100.20,2404,47010,20
1771243582.637290360,192.168.100.10,192.168.100.20,2404,47010,16
1771243583.439072330,192.168.100.10,192.168.100.20,2404,47010,18
1771243584.444131185,192.168.100.10,192.168.100.20,2404,47010,18
1771243584.444674523,192.168.100.20,192.168.100.10,47010,2404,6
1771243585.448670505,192.168.100.10,192.168.100.20,2404,47010,18
1771243586.451588389,192.168.100.10,192.168.100.20,2404,47010,18
1771243587.454763379,192.168.100.10,192.168.100.20,2404,47010,18
1771243588.456595933,192.168.100.10,192.168.100.20,2404,47010,18
1771243589.460853172,192.168.100.10,192.168.100.20,2404,47010,18
1771243590.464447203,192.168.100.10,192.168.100.20,2404,47010,18
1771243591.469007614,192.168.100.10,192.168.100.20,2404,47010,18
1771243592.473227707,192.168.100.10,192.168.100.20,2404,47010,18
1771243592.473749411,192.168.100.20,192.168.100.10,47010,2404,6
1771243592.695242148,192.168.100.20,192.168.100.10,47010,2404,16
1771243592.697171640,192.168.100.10,192.168.100.20,2404,47010,16
1771243592.698121125,192.168.100.10,192.168.100.20,2404,47010,30
1771243592.698533091,192.168.100.10,192.168.100.20,2404,47010,20
1771243592.699507145,192.168.100.10,192.168.100.20,2404,47010,23
1771243592.700235998,192.168.100.10,192.168.100.20,2404,47010,20
1771243592.700527515,192.168.100.10,192.168.100.20,2404,47010,16
1771243593.503703780,192.168.100.10,192.168.100.20,2404,47010,18
1771243594.507458857,192.168.100.10,192.168.100.20,2404,47010,18
1771243594.507950654,192.168.100.20,192.168.100.10,47010,2404,6
1771243595.512141607,192.168.100.10,192.168.100.20,2404,47010,18
1771243596.517021326,192.168.100.10,192.168.100.20,2404,47010,18
1771243597.519546473,192.168.100.10,192.168.100.20,2404,47010,18
1771243598.525256670,192.168.100.10,192.168.100.20,2404,47010,18
1771243599.530942546,192.168.100.10,192.168.100.20,2404,47010,18
1771243600.434464996,192.168.100.10,192.168.100.20,2404,47010,18
1771243601.437626328,192.168.100.10,192.168.100.20,2404,47010,18
1771243602.441588837,192.168.100.10,192.168.100.20,2404,47010,18
1771243602.441824562,192.168.100.20,192.168.100.10,47010,2404,6
1771243602.757373928,192.168.100.20,192.168.100.10,47010,2404,16
1771243602.759241100,192.168.100.10,192.168.100.20,2404,47010,16
1771243602.759573601,192.168.100.10,192.168.100.20,2404,47010,30
1771243602.760324646,192.168.100.10,192.168.100.20,2404,47010,20
1771243602.761261751,192.168.100.10,192.168.100.20,2404,47010,23
1771243602.761556788,192.168.100.10,192.168.100.20,2404,47010,20
1771243602.762141210,192.168.100.10,192.168.100.20,2404,47010,16
1771243603.464256535,192.168.100.10,192.168.100.20,2404,47010,18
1771243604.467625481,192.168.100.10,192.168.100.20,2404,47010,18
1771243604.468098036,192.168.100.20,192.168.100.10,47010,2404,6
1771243605.472913790,192.168.100.10,192.168.100.20,2404,47010,18
1771243606.478361648,192.168.100.10,192.168.100.20,2404,47010,18
1771243607.481164320,192.168.100.10,192.168.100.20,2404,47010,18
1771243608.485295855,192.168.100.10,192.168.100.20,2404,47010,18
1771243609.487568841,192.168.100.10,192.168.100.20,2404,47010,18
1771243610.490617064,192.168.100.10,192.168.100.20,2404,47010,18
1771243611.493561558,192.168.100.10,192.168.100.20,2404,47010,18
1771243612.496252147,192.168.100.10,192.168.100.20,2404,47010,18
1771243612.496805790,192.168.100.20,192.168.100.10,47010,2404,6
1771243612.820920043,192.168.100.20,192.168.100.10,47010,2404,16
1771243612.822519842,192.168.100.10,192.168.100.20,2404,47010,16
1771243612.822931044,192.168.100.10,192.168.100.20,2404,47010,30
1771243612.824370487,192.168.100.10,192.168.100.20,2404,47010,20
1771243612.825061186,192.168.100.10,192.168.100.20,2404,47010,23
1771243612.825371974,192.168.100.10,192.168.100.20,2404,47010,20
1771243612.825614831,192.168.100.10,192.168.100.20,2404,47010,16
1771243613.528613284,192.168.100.10,192.168.100.20,2404,47010,18
1771243614.532188218,192.168.100.10,192.168.100.20,2404,47010,18
1771243614.532493264,192.168.100.20,192.168.100.10,47010,2404,6
1771243615.435803878,192.168.100.10,192.168.100.20,2404,47010,18
1771243616.440233289,192.168.100.10,192.168.100.20,2404,47010,18
1771243617.445891288,192.168.100.10,192.168.100.20,2404,47010,18
1771243618.449205650,192.168.100.10,192.168.100.20,2404,47010,18
1771243619.452288588,192.168.100.10,192.168.100.20,2404,47010,18
1771243620.456998370,192.168.100.10,192.168.100.20,2404,47010,18
1771243621.462965983,192.168.100.10,192.168.100.20,2404,47010,18
1771243622.466964325,192.168.100.10,192.168.100.20,2404,47010,18
1771243622.467228549,192.168.100.20,192.168.100.10,47010,2404,6
1771243622.882024027,192.168.100.20,192.168.100.10,47010,2404,16
1771243622.884152173,192.168.100.10,192.168.100.20,2404,47010,16
1771243622.884444286,192.168.100.10,192.168.100.20,2404,47010,30
1771243622.885325675,192.168.100.10,192.168.100.20,2404,47010,20
1771243622.885947883,192.168.100.10,192.168.100.20,2404,47010,23
1771243622.886437594,192.168.100.10,192.168.100.20,2404,47010,20
1771243622.886966285,192.168.100.10,192.168.100.20,2404,47010,16
1771243623.489870348,192.168.100.10,192.168.100.20,2404,47010,18
1771243624.493842563,192.168.100.10,192.168.100.20,2404,47010,18
1771243624.494102833,192.168.100.20,192.168.100.10,47010,2404,6
1771243625.499627922,192.168.100.10,192.168.100.20,2404,47010,18
1771243626.503610029,192.168.100.10,192.168.100.20,2404,47010,18
1771243627.507174048,192.168.100.10,192.168.100.20,2404,47010,18
1771243628.511372016,192.168.100.10,192.168.100.20,2404,47010,18
1771243629.515252646,192.168.100.10,192.168.100.20,2404,47010,18
1771243630.518746075,192.168.100.10,192.168.100.20,2404,47010,18
1771243631.523901972,192.168.100.10,192.168.100.20,2404,47010,18
1771243632.527533070,192.168.100.10,192.168.100.20,2404,47010,18
1771243632.527749020,192.168.100.20,192.168.100.10,47010,2404,6
1771243632.928928473,192.168.100.20,192.168.100.10,47010,2404,16
1771243632.930893961,192.168.100.10,192.168.100.20,2404,47010,16
1771243632.931300664,192.168.100.10,192.168.100.20,2404,47010,30
1771243632.931300855,192.168.100.10,192.168.100.20,2404,47010,20
1771243632.931945641,192.168.100.10,192.168.100.20,2404,47010,23
1771243632.932203587,192.168.100.10,192.168.100.20,2404,47010,20
1771243632.932504210,192.168.100.10,192.168.100.20,2404,47010,16
1771243633.539270676,192.168.100.10,192.168.100.20,2404,47010,18
1771243634.451050352,192.168.100.10,192.168.100.20,2404,47010,18
1771243634.451487551,192.168.100.20,192.168.100.10,47010,2404,6
1771243635.465802119,192.168.100.10,192.168.100.20,2404,47010,18
1771243636.476125498,192.168.100.10,192.168.100.20,2404,47010,18
1771243637.488111063,192.168.100.10,192.168.100.20,2404,47010,18
1771243638.492325346,192.168.100.10,192.168.100.20,2404,47010,18
1771243639.497725400,192.168.100.10,192.168.100.20,2404,47010,18
1771243640.503361658,192.168.100.10,192.168.100.20,2404,47010,18
1771243641.507838847,192.168.100.10,192.168.100.20,2404,47010,18
1771243642.513559284,192.168.100.10,192.168.100.20,2404,47010,18
1771243642.514016404,192.168.100.20,192.168.100.10,47010,2404,6
1771243642.986712363,192.168.100.20,192.168.100.10,47010,2404,16
1771243642.988197970,192.168.100.10,192.168.100.20,2404,47010,16
1771243642.988555270,192.168.100.10,192.168.100.20,2404,47010,30
1771243642.988997017,192.168.100.10,192.168.100.20,2404,47010,20
1771243642.989511600,192.168.100.10,192.168.100.20,2404,47010,23
1771243642.989511811,192.168.100.10,192.168.100.20,2404,47010,20
1771243642.990342672,192.168.100.10,192.168.100.20,2404,47010,16
1771243643.491789687,192.168.100.10,192.168.100.20,2404,47010,18
1771243644.494681142,192.168.100.10,192.168.100.20,2404,47010,18
1771243644.494978510,192.168.100.20,192.168.100.10,47010,2404,6
1771243645.500993878,192.168.100.10,192.168.100.20,2404,47010,18
1771243646.503515417,192.168.100.10,192.168.100.20,2404,47010,18
1771243647.507276712,192.168.100.10,192.168.100.20,2404,47010,18
1771243648.512439195,192.168.100.10,192.168.100.20,2404,47010,18
1771243649.516172399,192.168.100.10,192.168.100.20,2404,47010,18
1771243650.520423536,192.168.100.10,192.168.100.20,2404,47010,18
1771243651.525591283,192.168.100.10,192.168.100.20,2404,47010,18
1771243652.530711437,192.168.100.10,192.168.100.20,2404,47010,18
1771243652.531255178,192.168.100.20,192.168.100.10,47010,2404,6
1771243653.054837775,192.168.100.20,192.168.100.10,47010,2404,16
1771243653.056340539,192.168.100.10,192.168.100.20,2404,47010,16
1771243653.056936040,192.168.100.10,192.168.100.20,2404,47010,30
1771243653.057187317,192.168.100.10,192.168.100.20,2404,47010,20
1771243653.057446500,192.168.100.10,192.168.100.20,2404,47010,23
1771243653.058403818,192.168.100.10,192.168.100.20,2404,47010,20
1771243653.058404268,192.168.100.10,192.168.100.20,2404,47010,16
1771243653.073934266,192.168.100.10,192.168.100.20,2404,47010,16
1771243653.460324300,192.168.100.10,192.168.100.20,2404,47010,18
1771243654.465555273,192.168.100.10,192.168.100.20,2404,47010,18
1771243654.466476958,192.168.100.20,192.168.100.10,47010,2404,6
1771243655.470321248,192.168.100.10,192.168.100.20,2404,47010,18
1771243656.473798842,192.168.100.10,192.168.100.20,2404,47010,18
1771243657.480290928,192.168.100.10,192.168.100.20,2404,47010,18
1771243658.483729831,192.168.100.10,192.168.100.20,2404,47010,18
1771243659.487214524,192.168.100.10,192.168.100.20,2404,47010,18
1771243660.491618300,192.168.100.10,192.168.100.20,2404,47010,18
1771243661.496149420,192.168.100.10,192.168.100.20,2404,47010,18
1771243662.507205518,192.168.100.10,192.168.100.20,2404,47010,18
1771243662.507826927,192.168.100.20,192.168.100.10,47010,2404,6
1771243663.117737614,192.168.100.20,192.168.100.10,47010,2404,16
1771243663.122342997,192.168.100.10,192.168.100.20,2404,47010,16
1771243663.122343629,192.168.100.10,192.168.100.20,2404,47010,30
1771243663.123992162,192.168.100.10,192.168.100.20,2404,47010,79
1771243663.524749107,192.168.100.10,192.168.100.20,2404,47010,18
1771243664.531156886,192.168.100.10,192.168.100.20,2404,47010,18
1771243664.531563961,192.168.100.20,192.168.100.10,47010,2404,6
1771243665.539210313,192.168.100.10,192.168.100.20,2404,47010,18
1771243666.547650167,192.168.100.10,192.168.100.20,2404,47010,18
1771243667.451976488,192.168.100.10,192.168.100.20,2404,47010,18
1771243668.456786403,192.168.100.10,192.168.100.20,2404,47010,18
1771243669.468394903,192.168.100.10,192.168.100.20,2404,47010,18
1771243670.475913379,192.168.100.10,192.168.100.20,2404,47010,18
1771243671.482683598,192.168.100.10,192.168.100.20,2404,47010,18
1771243672.490101298,192.168.100.10,192.168.100.20,2404,47010,18
1771243672.491542649,192.168.100.20,192.168.100.10,47010,2404,6
1771243673.197299672,192.168.100.20,192.168.100.10,47010,2404,16
1771243673.203486982,192.168.100.10,192.168.100.20,2404,47010,16
1771243673.203487845,192.168.100.10,192.168.100.20,2404,47010,30
1771243673.204736031,192.168.100.10,192.168.100.20,2404,47010,79
1771243673.508418117,192.168.100.10,192.168.100.20,2404,47010,18
1771243674.518559383,192.168.100.10,192.168.100.20,2404,47010,18
1771243674.518802828,192.168.100.20,192.168.100.10,47010,2404,6
1771243675.529688915,192.168.100.10,192.168.100.20,2404,47010,18
1771243676.540885950,192.168.100.10,192.168.100.20,2404,47010,18
1771243677.547496591,192.168.100.10,192.168.100.20,2404,47010,18
1771243678.554511870,192.168.100.10,192.168.100.20,2404,47010,18
1771243679.464340011,192.168.100.10,192.168.100.20,2404,47010,18
1771243680.474001125,192.168.100.10,192.168.100.20,2404,47010,18
1771243681.481540027,192.168.100.10,192.168.100.20,2404,47010,18
1771243682.493254326,192.168.100.10,192.168.100.20,2404,47010,18
1771243682.495293938,192.168.100.20,192.168.100.10,47010,2404,6
1771243683.275467122,192.168.100.20,192.168.100.10,47010,2404,16
1771243683.283512386,192.168.100.10,192.168.100.20,2404,47010,16
1771243683.287284067,192.168.100.10,192.168.100.20,2404,47010,30
1771243683.293190001,192.168.100.10,192.168.100.20,2404,47010,20
1771243683.293190831,192.168.100.10,192.168.100.20,2404,47010,23
1771243683.295319535,192.168.100.10,192.168.100.20,2404,47010,36
1771243683.495089126,192.168.100.10,192.168.100.20,2404,47010,18
1771243684.502443154,192.168.100.10,192.168.100.20,2404,47010,18
1771243684.502880608,192.168.100.20,192.168.100.10,47010,2404,6
1771243685.512621447,192.168.100.10,192.168.100.20,2404,47010,18
1771243686.518738278,192.168.100.10,192.168.100.20,2404,47010,18
1771243687.527857830,192.168.100.10,192.168.100.20,2404,47010,18
1771243688.540216582,192.168.100.10,192.168.100.20,2404,47010,18
1771243689.547563293,192.168.100.10,192.168.100.20,2404,47010,18
1771243690.556287433,192.168.100.10,192.168.100.20,2404,47010,18
1771243691.564483865,192.168.100.10,192.168.100.20,2404,47010,18
1771243692.574231739,192.168.100.10,192.168.100.20,2404,47010,18
1771243692.574565850,192.168.100.20,192.168.100.10,47010,2404,6
1771243693.366724867,192.168.100.20,192.168.100.10,47010,2404,16
1771243693.371845888,192.168.100.10,192.168.100.20,2404,47010,16
1771243693.373588074,192.168.100.10,192.168.100.20,2404,47010,30
1771243693.377578555,192.168.100.10,192.168.100.20,2404,47010,20
1771243693.380637887,192.168.100.10,192.168.100.20,2404,47010,23
1771243693.383502783,192.168.100.10,192.168.100.20,2404,47010,20
1771243693.392277320,192.168.100.10,192.168.100.20,2404,47010,16
1771243693.497759725,192.168.100.10,192.168.100.20,2404,47010,18
1771243694.506439234,192.168.100.10,192.168.100.20,2404,47010,18
1771243694.506688662,192.168.100.20,192.168.100.10,47010,2404,6
1771243695.516708095,192.168.100.10,192.168.100.20,2404,47010,18
1771243696.523394292,192.168.100.10,192.168.100.20,2404,47010,18
1771243697.532031709,192.168.100.10,192.168.100.20,2404,47010,18
1771243698.543909818,192.168.100.10,192.168.100.20,2404,47010,18
1771243699.550028448,192.168.100.10,192.168.100.20,2404,47010,18
