window_start_epoch,window_end_epoch,suspicious_count,unique_suspicious_patterns
1771243287.0912087,1771243297.0912087,0,0
1771243288.0912087,1771243298.0912087,0,0
1771243289.0912087,1771243299.0912087,0,0
1771243290.0912087,1771243300.0912087,0,0
1771243291.0912087,1771243301.0912087,0,0
1771243292.0912087,1771243302.0912087,0,0
1771243293.0912087,1771243303.0912087,0,0
1771243294.0912087,1771243304.0912087,0,0
1771243295.0912087,1771243305.0912087,0,0
1771243296.0912087,1771243306.0912087,0,0
1771243297.0912087,1771243307.0912087,0,0
1771243298.0912087,1771243308.0912087,0,0
1771243299.0912087,1771243309.0912087,0,0
1771243300.0912087,1771243310.0912087,0,0
1771243301.0912087,1771243311.0912087,0,0
1771243302.0912087,1771243312.0912087,0,0
1771243303.0912087,1771243313.0912087,0,0
1771243304.0912087,1771243314.0912087,0,0
1771243305.0912087,1771243315.0912087,0,0
1771243306.0912087,1771243316.0912087,0,0
1771243307.0912087,1771243317.0912087,0,0
1771243308.0912087,1771243318.0912087,0,0
1771243309.0912087,1771243319.0912087,0,0
1771243310.0912087,1771243320.0912087,0,0
1771243311.0912087,1771243321.0912087,0,0
1771243312.0912087,1771243322.0912087,0,0
1771243313.0912087,1771243323.0912087,0,0
1771243314.0912087,1771243324.0912087,0,0
1771243315.0912087,1771243325.0912087,0,0
1771243316.0912087,1771243326.0912087,0,0
1771243317.0912087,1771243327.0912087,0,0
1771243318.0912087,1771243328.0912087,0,0
1771243319.0912087,1771243329.0912087,0,0
1771243320.0912087,1771243330.0912087,0,0
1771243321.0912087,1771243331.0912087,0,0
1771243322.0912087,1771243332.0912087,0,0
1771243323.0912087,1771243333.0912087,0,0
1771243324.0912087,1771243334.0912087,0,0
1771243325.0912087,1771243335.0912087,0,0
1771243326.0912087,1771243336.0912087,0,0
1771243327.0912087,1771243337.0912087,0,0
1771243328.0912087,1771243338.0912087,0,0
1771243329.0912087,1771243339.0912087,0,0
1771243330.0912087,1771243340.0912087,0,0
1771243331.0912087,1771243341.0912087,0,0
1771243332.0912087,1771243342.0912087,0,0
1771243333.0912087,1771243343.0912087,0,0
1771243334.0912087,1771243344.0912087,0,0
1771243335.0912087,1771243345.0912087,0,0
1771243336.0912087,1771243346.0912087,0,0
1771243337.0912087,1771243347.0912087,0,0
1771243338.0912087,1771243348.0912087,0,0
1771243339.0912087,1771243349.0912087,0,0
1771243340.0912087,1771243350.0912087,0,0
1771243341.0912087,1771243351.0912087,0,0
1771243342.0912087,1771243352.0912087,0,0
1771243343.0912087,1771243353.0912087,0,0
1771243344.0912087,1771243354.0912087,0,0
1771243345.0912087,1771243355.0912087,0,0
1771243346.0912087,1771243356.0912087,0,0
1771243347.0912087,1771243357.0912087,0,0
1771243348.0912087,1771243358.0912087,0,0
1771243349.0912087,1771243359.0912087,0,0
1771243350.0912087,1771243360.0912087,0,0
1771243351.0912087,1771243361.0912087,0,0
1771243352.0912087,1771243362.0912087,0,0
1771243353.0912087,1771243363.0912087,0,0
1771243354.0912087,1771243364.0912087,0,0
1771243355.0912087,1771243365.0912087,0,0
1771243356.0912087,1771243366.0912087,0,0
1771243357.0912087,1771243367.0912087,0,0
1771243358.0912087,1771243368.0912087,0,0
1771243359.0912087,1771243369.0912087,0,0
1771243360.0912087,1771243370.0912087,0,0
1771243361.0912087,1771243371.0912087,0,0
1771243362.0912087,1771243372.0912087,0,0
1771243363.0912087,1771243373.0912087,0,0
1771243364.0912087,1771243374.0912087,0,0
1771243365.0912087,1771243375.0912087,0,0
1771243366.0912087,1771243376.0912087,0,0
1771243367.0912087,1771243377.0912087,0,0
1771243368.0912087,1771243378.0912087,0,0
1771243369.0912087,1771243379.0912087,0,0
1771243370.0912087,1771243380.0912087,0,0
1771243371.0912087,1771243381.0912087,0,0
1771243372.0912087,1771243382.0912087,0,0
1771243373.0912087,1771243383.0912087,0,0
1771243374.0912087,1771243384.0912087,0,0
1771243375.0912087,1771243385.0912087,0,0
1771243376.0912087,1771243386.0912087,0,0
1771243377.0912087,1771243387.0912087,0,0
1771243378.0912087,1771243388.0912087,0,0
1771243379.0912087,1771243389.0912087,0,0
1771243380.0912087,1771243390.0912087,0,0
1771243381.0912087,1771243391.0912087,0,0
1771243382.0912087,1771243392.0912087,0,0
1771243383.0912087,1771243393.0912087,0,0
1771243384.0912087,1771243394.0912087,0,0
1771243385.0912087,1771243395.0912087,0,0
1771243386.0912087,1771243396.0912087,0,0
1771243387.0912087,1771243397.0912087,0,0
1771243388.0912087,1771243398.0912087,0,0
1771243389.0912087,1771243399.0912087,0,0
1771243390.0912087,1771243400.0912087,0,0
1771243391.0912087,1771243401.0912087,0,0
1771243392.0912087,1771243402.0912087,0,0
1771243393.0912087,1771243403.0912087,0,0
1771243394.0912087,1771243404.0912087,0,0
1771243395.0912087,1771243405.0912087,0,0
1771243396.0912087,1771243406.0912087,0,0
1771243397.0912087,1771243407.0912087,0,0
1771243398.0912087,1771243408.0912087,0,0
1771243399.0912087,1771243409.0912087,0,0
1771243400.0912087,1771243410.0912087,0,0
1771243401.0912087,1771243411.0912087,0,0
1771243402.0912087,1771243412.0912087,0,0
1771243403.0912087,1771243413.0912087,0,0
1771243404.0912087,1771243414.0912087,0,0
1771243405.0912087,1771243415.0912087,0,0
1771243406.0912087,1771243416.0912087,0,0
1771243407.0912087,1771243417.0912087,0,0
1771243408.0912087,1771243418.0912087,0,0
1771243409.0912087,1771243419.0912087,0,0
1771243410.0912087,1771243420.0912087,0,0
1771243411.0912087,1771243421.0912087,0,0
1771243412.0912087,1771243422.0912087,0,0
1771243413.0912087,1771243423.0912087,0,0
1771243414.0912087,1771243424.0912087,0,0
1771243415.0912087,1771243425.0912087,0,0
1771243416.0912087,1771243426.0912087,0,0
1771243417.0912087,1771243427.0912087,0,0
1771243418.0912087,1771243428.0912087,0,0
1771243419.0912087,1771243429.0912087,0,0
1771243420.0912087,1771243430.0912087,0,0
1771243421.0912087,1771243431.0912087,0,0
1771243422.0912087,1771243432.0912087,0,0
1771243423.0912087,1771243433.0912087,0,0
1771243424.0912087,1771243434.0912087,0,0
1771243425.0912087,1771243435.0912087,0,0
1771243426.0912087,1771243436.0912087,0,0
1771243427.0912087,1771243437.0912087,0,0
1771243428.0912087,1771243438.0912087,0,0
1771243429.0912087,1771243439.0912087,0,0
1771243430.0912087,1771243440.0912087,0,0
1771243431.0912087,1771243441.0912087,0,0
1771243432.0912087,1771243442.0912087,0,0
1771243433.0912087,1771243443.0912087,0,0
1771243434.0912087,1771243444.0912087,0,0
1771243435.0912087,1771243445.0912087,0,0
1771243436.0912087,1771243446.0912087,0,0
1771243437.0912087,1771243447.0912087,0,0
1771243438.0912087,1771243448.0912087,0,0
1771243439.0912087,1771243449.0912087,0,0
1771243440.0912087,1771243450.0912087,0,0
1771243441.0912087,1771243451.0912087,0,0
1771243442.0912087,1771243452.0912087,0,0
1771243443.0912087,1771243453.0912087,0,0
1771243444.0912087,1771243454.0912087,0,0
1771243445.0912087,1771243455.0912087,0,0
1771243446.0912087,1771243456.0912087,0,0
1771243447.0912087,1771243457.0912087,0,0
1771243448.0912087,1771243458.0912087,0,0
1771243449.0912087,1771243459.0912087,0,0
1771243450.0912087,1771243460.0912087,0,0
1771243451.0912087,1771243461.0912087,0,0
1771243452.0912087,1771243462.0912087,0,0
1771243453.0912087,1771243463.0912087,0,0
1771243454.0912087,1771243464.0912087,0,0
1771243455.0912087,1771243465.0912087,0,0
1771243456.0912087,1771243466.0912087,0,0
1771243457.0912087,1771243467.0912087,0,0
1771243458.0912087,1771243468.0912087,0,0
1771243459.0912087,1771243469.0912087,0,0
1771243460.0912087,1771243470.0912087,0,0
1771243461.0912087,1771243471.0912087,0,0
1771243462.0912087,1771243472.0912087,0,0
1771243463.0912087,1771243473.0912087,0,0
1771243464.0912087,1771243474.0912087,0,0
1771243465.0912087,1771243475.0912087,0,0
1771243466.0912087,1771243476.0912087,0,0
1771243467.0912087,1771243477.0912087,0,0
1771243468.0912087,1771243478.0912087,0,0
1771243469.0912087,1771243479.0912087,0,0
1771243470.0912087,1771243480.0912087,0,0
1771243471.0912087,1771243481.0912087,0,0
1771243472.0912087,1771243482.0912087,0,0
1771243473.0912087,1771243483.0912087,0,0
1771243474.0912087,1771243484.0912087,0,0
1771243475.0912087,1771243485.0912087,0,0
1771243476.0912087,1771243486.0912087,0,0
1771243477.0912087,1771243487.0912087,0,0
1771243478.0912087,1771243488.0912087,0,0
1771243479.0912087,1771243489.0912087,0,0
1771243480.0912087,1771243490.0912087,0,0
1771243481.0912087,1771243491.0912087,0,0
1771243482.0912087,1771243492.0912087,0,0
1771243483.0912087,1771243493.0912087,0,0
1771243484.0912087,1771243494.0912087,0,0
1771243485.0912087,1771243495.0912087,0,0
1771243486.0912087,1771243496.0912087,0,0
1771243487.0912087,1771243497.0912087,0,0
1771243488.0912087,1771243498.0912087,0,0
1771243489.0912087,1771243499.0912087,0,0
1771243490.0912087,1771243500.0912087,0,0
1771243491.0912087,1771243501.0912087,0,0
1771243492.0912087,1771243502.0912087,0,0
1771243493.0912087,1771243503.0912087,0,0
1771243494.0912087,1771243504.0912087,0,0
1771243495.0912087,1771243505.0912087,0,0
1771243496.0912087,1771243506.0912087,0,0
1771243497.0912087,1771243507.0912087,0,0
1771243498.0912087,1771243508.0912087,0,0
1771243499.0912087,1771243509.0912087,0,0
1771243500.0912087,1771243510.0912087,0,0
1771243501.0912087,1771243511.0912087,0,0
1771243502.0912087,1771243512.0912087,0,0
1771243503.0912087,1771243513.0912087,0,0
1771243504.0912087,1771243514.0912087,0,0
1771243505.0912087,1771243515.0912087,0,0
1771243506.0912087,1771243516.0912087,0,0
1771243507.0912087,1771243517.0912087,0,0
1771243508.0912087,1771243518.0912087,0,0
1771243509.0912087,1771243519.0912087,0,0
1771243510.0912087,1771243520.0912087,0,0
1771243511.0912087,1771243521.0912087,0,0
1771243512.0912087,1771243522.0912087,0,0
1771243513.0912087,1771243523.0912087,0,0
1771243514.0912087,1771243524.0912087,0,0
1771243515.0912087,1771243525.0912087,0,0
1771243516.0912087,1771243526.0912087,0,0
1771243517.0912087,1771243527.0912087,0,0
1771243518.0912087,1771243528.0912087,0,0
1771243519.0912087,1771243529.0912087,0,0
1771243520.0912087,1771243530.0912087,0,0
1771243521.0912087,1771243531.0912087,0,0
1771243522.0912087,1771243532.0912087,0,0
1771243523.0912087,1771243533.0912087,0,0
1771243524.0912087,1771243534.0912087,0,0
1771243525.0912087,1771243535.0912087,0,0
1771243526.0912087,1771243536.0912087,0,0
1771243527.0912087,1771243537.0912087,0,0
1771243528.0912087,1771243538.0912087,0,0
1771243529.0912087,1771243539.0912087,0,0
1771243530.0912087,1771243540.0912087,0,0
1771243531.0912087,1771243541.0912087,0,0
1771243532.0912087,1771243542.0912087,0,0
1771243533.0912087,1771243543.0912087,0,0
1771243534.0912087,1771243544.0912087,0,0
1771243535.0912087,1771243545.0912087,0,0
1771243536.0912087,1771243546.0912087,0,0
1771243537.0912087,1771243547.0912087,0,0
1771243538.0912087,1771243548.0912087,0,0
1771243539.0912087,1771243549.0912087,0,0
1771243540.0912087,1771243550.0912087,0,0
1771243541.0912087,1771243551.0912087,0,0
1771243542.0912087,1771243552.0912087,0,0
1771243543.0912087,1771243553.0912087,0,0
1771243544.0912087,1771243554.0912087,0,0
1771243545.0912087,1771243555.0912087,0,0
1771243546.0912087,1771243556.0912087,0,0
1771243547.0912087,1771243557.0912087,0,0
1771243548.0912087,1771243558.0912087,0,0
1771243549.0912087,1771243559.0912087,0,0
1771243550.0912087,1771243560.0912087,0,0
1771243551.0912087,1771243561.0912087,0,0
1771243552.0912087,1771243562.0912087,0,0
1771243553.0912087,1771243563.0912087,0,0
1771243554.0912087,1771243564.0912087,0,0
1771243555.0912087,1771243565.0912087,0,0
1771243556.0912087,1771243566.0912087,0,0
1771243557.0912087,1771243567.0912087,0,0
1771243558.0912087,1771243568.0912087,0,0
1771243559.0912087,1771243569.0912087,0,0
1771243560.0912087,1771243570.0912087,0,0
1771243561.0912087,1771243571.0912087,0,0
1771243562.0912087,1771243572.0912087,0,0
1771243563.0912087,1771243573.0912087,0,0
1771243564.0912087,1771243574.0912087,0,0
1771243565.0912087,1771243575.0912087,0,0
1771243566.0912087,1771243576.0912087,0,0
1771243567.0912087,1771243577.0912087,0,0
1771243568.0912087,1771243578.0912087,0,0
1771243569.0912087,1771243579.0912087,0,0
1771243570.0912087,1771243580.0912087,0,0
1771243571.0912087,1771243581.0912087,0,0
1771243572.0912087,1771243582.0912087,0,0
1771243573.0912087,1771243583.0912087,0,0
1771243574.0912087,1771243584.0912087,0,0
1771243575.0912087,1771243585.0912087,0,0
1771243576.0912087,1771243586.0912087,0,0
1771243577.0912087,1771243587.0912087,0,0
1771243578.0912087,1771243588.0912087,0,0
1771243579.0912087,1771243589.0912087,0,0
1771243580.0912087,1771243590.0912087,0,0
1771243581.0912087,1771243591.0912087,0,0
1771243582.0912087,1771243592.0912087,0,0
1771243583.0912087,1771243593.0912087,0,0
1771243584.0912087,1771243594.0912087,0,0
1771243585.0912087,1771243595.0912087,0,0
1771243586.0912087,1771243596.0912087,0,0
1771243587.0912087,1771243597.0912087,0,0
1771243588.0912087,1771243598.0912087,0,0
1771243589.0912087,1771243599.0912087,0,0
1771243590.0912087,1771243600.0912087,0,0
1771243591.0912087,1771243601.0912087,0,0
1771243592.0912087,1771243602.0912087,0,0
1771243593.0912087,1771243603.0912087,0,0
1771243594.0912087,1771243604.0912087,0,0
1771243595.0912087,1771243605.0912087,0,0
1771243596.0912087,1771243606.0912087,0,0
1771243597.0912087,1771243607.0912087,0,0
1771243598.0912087,1771243608.0912087,0,0
1771243599.0912087,1771243609.0912087,0,0
1771243600.0912087,1771243610.0912087,0,0
1771243601.0912087,1771243611.0912087,0,0
1771243602.0912087,1771243612.0912087,0,0
1771243603.0912087,1771243613.0912087,0,0
1771243604.0912087,1771243614.0912087,0,0
1771243605.0912087,1771243615.0912087,0,0
1771243606.0912087,1771243616.0912087,0,0
1771243607.0912087,1771243617.0912087,0,0
1771243608.0912087,1771243618.0912087,0,0
1771243609.0912087,1771243619.0912087,0,0
1771243610.0912087,1771243620.0912087,0,0
1771243611.0912087,1771243621.0912087,0,0
1771243612.0912087,1771243622.0912087,0,0
1771243613.0912087,1771243623.0912087,0,0
1771243614.0912087,1771243624.0912087,0,0
1771243615.0912087,1771243625.0912087,0,0
1771243616.0912087,1771243626.0912087,0,0
1771243617.0912087,1771243627.0912087,0,0
1771243618.0912087,1771243628.0912087,0,0
1771243619.0912087,1771243629.0912087,0,0
1771243620.0912087,1771243630.0912087,0,0
1771243621.0912087,1771243631.0912087,0,0
1771243622.0912087,1771243632.0912087,0,0
1771243623.0912087,1771243633.0912087,0,0
1771243624.0912087,1771243634.0912087,0,0
1771243625.0912087,1771243635.0912087,0,0
1771243626.0912087,1771243636.0912087,0,0
1771243627.0912087,1771243637.0912087,0,0
1771243628.0912087,1771243638.0912087,0,0
1771243629.0912087,1771243639.0912087,0,0
1771243630.0912087,1771243640.0912087,0,0
1771243631.0912087,1771243641.0912087,0,0
1771243632.0912087,1771243642.0912087,0,0
1771243633.0912087,1771243643.0912087,0,0
1771243634.0912087,1771243644.0912087,0,0
1771243635.0912087,1771243645.0912087,0,0
1771243636.0912087,1771243646.0912087,0,0
1771243637.0912087,1771243647.0912087,0,0
1771243638.0912087,1771243648.0912087,0,0
1771243639.0912087,1771243649.0912087,0,0
1771243640.0912087,1771243650.0912087,0,0
1771243641.0912087,1771243651.0912087,0,0
1771243642.0912087,1771243652.0912087,0,0
1771243643.0912087,1771243653.0912087,0,0
1771243644.0912087,1771243654.0912087,0,0
1771243645.0912087,1771243655.0912087,0,0
1771243646.0912087,1771243656.0912087,0,0
1771243647.0912087,1771243657.0912087,0,0
1771243648.0912087,1771243658.0912087,0,0
1771243649.0912087,1771243659.0912087,0,0
1771243650.0912087,1771243660.0912087,0,0
1771243651.0912087,1771243661.0912087,0,0
1771243652.0912087,1771243662.0912087,0,0
1771243653.0912087,1771243663.0912087,0,0
1771243654.0912087,1771243664.0912087,0,0
1771243655.0912087,1771243665.0912087,0,0
1771243656.0912087,1771243666.0912087,0,0
1771243657.0912087,1771243667.0912087,0,0
1771243658.0912087,1771243668.0912087,0,0
1771243659.0912087,1771243669.0912087,0,0
1771243660.0912087,1771243670.0912087,0,0
1771243661.0912087,1771243671.0912087,0,0
1771243662.0912087,1771243672.0912087,0,0
1771243663.0912087,1771243673.0912087,0,0
1771243664.0912087,1771243674.0912087,0,0
1771243665.0912087,1771243675.0912087,0,0
1771243666.0912087,1771243676.0912087,0,0
1771243667.0912087,1771243677.0912087,0,0
1771243668.0912087,1771243678.0912087,0,0
1771243669.0912087,1771243679.0912087,0,0
1771243670.0912087,1771243680.0912087,0,0
1771243671.0912087,1771243681.0912087,0,0
1771243672.0912087,1771243682.0912087,0,0
1771243673.0912087,1771243683.0912087,0,0
1771243674.0912087,1771243684.0912087,0,0
1771243675.0912087,1771243685.0912087,0,0
1771243676.0912087,1771243686.0912087,0,0
1771243677.0912087,1771243687.0912087,0,0
1771243678.0912087,1771243688.0912087,0,0
1771243679.0912087,1771243689.0912087,0,0
1771243680.0912087,1771243690.0912087,0,0
1771243681.0912087,1771243691.0912087,0,0
1771243682.0912087,1771243692.0912087,0,0
1771243683.0912087,1771243693.0912087,0,0
1771243684.0912087,1771243694.0912087,0,0
1771243685.0912087,1771243695.0912087,0,0
1771243686.0912087,1771243696.0912087,0,0
1771243687.0912087,1771243697.0912087,0,0
1771243688.0912087,1771243698.0912087,0,0
1771243689.0912087,1771243699.0912087,0,0
1771243690.0912087,1771243700.0912087,0,0
1771243691.0912087,1771243701.0912087,0,0
1771243692.0912087,1771243702.0912087,0,0
1771243693.0912087,1771243703.0912087,0,0
1771243694.0912087,1771243704.0912087,0,0
1771243695.0912087,1771243705.0912087,0,0
1771243696.0912087,1771243706.0912087,0,0
1771243697.0912087,1771243707.0912087,0,0
1771243698.0912087,1771243708.0912087,0,0
1771243699.0912087,1771243709.0912087,0,0
1771243700.0912087,1771243710.0912087,0,0
1771243701.0912087,1771243711.0912087,0,0
1771243702.0912087,1771243712.0912087,0,0
1771243703.0912087,1771243713.0912087,0,0
1771243704.0912087,1771243714.0912087,0,0
1771243705.0912087,1771243715.0912087,0,0
1771243706.0912087,1771243716.0912087,0,0
1771243707.0912087,1771243717.0912087,0,0
1771243708.0912087,1771243718.0912087,0,0
1771243709.0912087,1771243719.0912087,0,0
1771243710.0912087,1771243720.0912087,0,0
1771243711.0912087,1771243721.0912087,0,0
1771243712.0912087,1771243722.0912087,0,0
1771243713.0912087,1771243723.0912087,0,0
1771243714.0912087,1771243724.0912087,0,0
1771243715.0912087,1771243725.0912087,0,0
1771243716.0912087,1771243726.0912087,0,0
1771243717.0912087,1771243727.0912087,0,0
1771243718.0912087,1771243728.0912087,0,0
1771243719.0912087,1771243729.0912087,0,0
1771243720.0912087,1771243730.0912087,0,0
1771243721.0912087,1771243731.0912087,0,0
1771243722.0912087,1771243732.0912087,0,0
1771243723.0912087,1771243733.0912087,0,0
1771243724.0912087,1771243734.0912087,0,0
1771243725.0912087,1771243735.0912087,0,0
1771243726.0912087,1771243736.0912087,0,0
1771243727.0912087,1771243737.0912087,0,0
1771243728.0912087,1771243738.0912087,0,0
1771243729.0912087,1771243739.0912087,0,0
1771243730.0912087,1771243740.0912087,0,0
1771243731.0912087,1771243741.0912087,0,0
1771243732.0912087,1771243742.0912087,0,0
1771243733.0912087,1771243743.0912087,0,0
1771243734.0912087,1771243744.0912087,0,0
1771243735.0912087,1771243745.0912087,0,0
1771243736.0912087,1771243746.0912087,0,0
1771243737.0912087,1771243747.0912087,0,0
1771243738.0912087,1771243748.0912087,0,0
1771243739.0912087,1771243749.0912087,0,0
1771243740.0912087,1771243750.0912087,0,0
1771243741.0912087,1771243751.0912087,0,0
1771243742.0912087,1771243752.0912087,0,0
1771243743.0912087,1771243753.0912087,0,0
1771243744.0912087,1771243754.0912087,0,0
1771243745.0912087,1771243755.0912087,0,0
1771243746.0912087,1771243756.0912087,0,0
1771243747.0912087,1771243757.0912087,0,0
1771243748.0912087,1771243758.0912087,0,0
1771243749.0912087,1771243759.0912087,0,0
1771243750.0912087,1771243760.0912087,0,0
1771243751.0912087,1771243761.0912087,0,0
1771243752.0912087,1771243762.0912087,0,0
1771243753.0912087,1771243763.0912087,0,0
1771243754.0912087,1771243764.0912087,0,0
1771243755.0912087,1771243765.0912087,0,0
1771243756.0912087,1771243766.0912087,0,0
1771243757.0912087,1771243767.0912087,0,0
1771243758.0912087,1771243768.0912087,0,0
1771243759.0912087,1771243769.0912087,0,0
1771243760.0912087,1771243770.0912087,0,0
1771243761.0912087,1771243771.0912087,0,0
1771243762.0912087,1771243772.0912087,0,0
1771243763.0912087,1771243773.0912087,0,0
1771243764.0912087,1771243774.0912087,0,0
1771243765.0912087,1771243775.0912087,0,0
1771243766.0912087,1771243776.0912087,0,0
1771243767.0912087,1771243777.0912087,0,0
1771243768.0912087,1771243778.0912087,0,0
1771243769.0912087,1771243779.0912087,0,0
1771243770.0912087,1771243780.0912087,0,0
1771243771.0912087,1771243781.0912087,0,0
1771243772.0912087,1771243782.0912087,0,0
1771243773.0912087,1771243783.0912087,0,0
1771243774.0912087,1771243784.0912087,0,0
1771243775.0912087,1771243785.0912087,0,0
1771243776.0912087,1771243786.0912087,0,0
1771243777.0912087,1771243787.0912087,0,0
1771243778.0912087,1771243788.0912087,0,0
1771243779.0912087,1771243789.0912087,0,0
1771243780.0912087,1771243790.0912087,0,0
1771243781.0912087,1771243791.0912087,0,0
1771243782.0912087,1771243792.0912087,0,0
1771243783.0912087,1771243793.0912087,0,0
1771243784.0912087,1771243794.0912087,0,0
1771243785.0912087,1771243795.0912087,0,0
1771243786.0912087,1771243796.0912087,0,0
1771243787.0912087,1771243797.0912087,0,0
1771243788.0912087,1771243798.0912087,0,0
1771243789.0912087,1771243799.0912087,0,0
1771243790.0912087,1771243800.0912087,0,0
1771243791.0912087,1771243801.0912087,0,0
1771243792.0912087,1771243802.0912087,0,0
1771243793.0912087,1771243803.0912087,0,0
1771243794.0912087,1771243804.0912087,0,0
1771243795.0912087,1771243805.0912087,0,0
1771243796.0912087,1771243806.0912087,0,0
1771243797.0912087,1771243807.0912087,0,0
1771243798.0912087,1771243808.0912087,0,0
1771243799.0912087,1771243809.0912087,0,0
1771243800.0912087,1771243810.0912087,0,0
1771243801.0912087,1771243811.0912087,0,0
1771243802.0912087,1771243812.0912087,0,0
1771243803.0912087,1771243813.0912087,0,0
1771243804.0912087,1771243814.0912087,0,0
1771243805.0912087,1771243815.0912087,0,0
1771243806.0912087,1771243816.0912087,0,0
1771243807.0912087,1771243817.0912087,0,0
1771243808.0912087,1771243818.0912087,0,0
1771243809.0912087,1771243819.0912087,0,0
1771243810.0912087,1771243820.0912087,0,0
1771243811.0912087,1771243821.0912087,0,0
1771243812.0912087,1771243822.0912087,0,0
1771243813.0912087,1771243823.0912087,0,0
1771243814.0912087,1771243824.0912087,0,0
1771243815.0912087,1771243825.0912087,0,0
1771243816.0912087,1771243826.0912087,0,0
1771243817.0912087,1771243827.0912087,0,0
1771243818.0912087,1771243828.0912087,0,0
1771243819.0912087,1771243829.0912087,0,0
1771243820.0912087,1771243830.0912087,0,0
1771243821.0912087,1771243831.0912087,0,0
1771243822.0912087,1771243832.0912087,0,0
1771243823.0912087,1771243833.0912087,0,0
1771243824.0912087,1771243834.0912087,0,0
1771243825.0912087,1771243835.0912087,0,0
